Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Time Slot,Day of the Week,Request Status,Trip Duration (Mins.)
6139,Airport,24,Trip Completed,15-07-2016 15:45,15-07-2016 16:40,Afternoon,Fri,Request Fullfilled,55.4
6333,Airport,24,Trip Completed,15-07-2016 18:41,15-07-2016 19:53,Evening,Fri,Request Fullfilled,72.1
773,City,25,Trip Completed,11-07-2016 16:23,11-07-2016 17:21,Afternoon,Mon,Request Fullfilled,58
1123,City,25,Trip Completed,11-07-2016 20:20,11-07-2016 21:18,Evening,Mon,Request Fullfilled,58
2667,Airport,25,Trip Completed,12-07-2016 23:35,13-07-2016 00:40,Night,Tue,Request Fullfilled,65.9
2833,City,25,Trip Completed,13-07-2016 05:27,13-07-2016 06:19,Early Morning,Wed,Request Fullfilled,51.9
3396,City,25,Trip Completed,13-07-2016 14:59,13-07-2016 15:57,Afternoon,Wed,Request Fullfilled,58.3
3590,City,25,Trip Completed,13-07-2016 18:31,13-07-2016 19:31,Evening,Wed,Request Fullfilled,60.4
3762,City,25,Trip Completed,13-07-2016 20:38,13-07-2016 21:21,Evening,Wed,Request Fullfilled,43.2
4566,City,25,Trip Completed,14-07-2016 09:48,14-07-2016 10:22,Morning,Thu,Request Fullfilled,33.9
4862,City,25,Trip Completed,14-07-2016 17:37,14-07-2016 18:41,Evening,Thu,Request Fullfilled,63.9
5564,Airport,25,Trip Completed,15-07-2016 05:41,15-07-2016 06:53,Early Morning,Fri,Request Fullfilled,72.2
6187,City,25,Trip Completed,15-07-2016 17:11,15-07-2016 18:08,Evening,Fri,Request Fullfilled,57
6642,City,25,Trip Completed,15-07-2016 22:07,15-07-2016 22:54,Night,Fri,Request Fullfilled,46.8
322,City,26,Trip Completed,11-07-2016 07:31,11-07-2016 08:10,Morning,Mon,Request Fullfilled,39
793,City,26,Trip Completed,11-07-2016 17:04,11-07-2016 18:06,Evening,Mon,Request Fullfilled,62
898,Airport,26,Trip Completed,11-07-2016 18:14,11-07-2016 19:09,Evening,Mon,Request Fullfilled,55
1258,City,26,Trip Completed,11-07-2016 21:51,11-07-2016 23:00,Night,Mon,Request Fullfilled,69
2832,City,26,Trip Completed,13-07-2016 05:20,13-07-2016 06:14,Early Morning,Wed,Request Fullfilled,53.9
3139,City,26,Trip Completed,13-07-2016 08:54,13-07-2016 09:22,Morning,Wed,Request Fullfilled,28.6
3438,City,26,Trip Completed,13-07-2016 16:12,13-07-2016 17:13,Afternoon,Wed,Request Fullfilled,60.8
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016 23:27,Night,Wed,Request Fullfilled,37
6401,Airport,26,Trip Completed,15-07-2016 19:33,15-07-2016 20:16,Evening,Fri,Request Fullfilled,43.9
204,City,27,Trip Completed,11-07-2016 06:04,11-07-2016 06:44,Morning,Mon,Request Fullfilled,40
632,Airport,27,Trip Completed,11-07-2016 12:20,11-07-2016 13:10,Afternoon,Mon,Request Fullfilled,50
763,City,27,Trip Completed,11-07-2016 16:19,11-07-2016 17:25,Afternoon,Mon,Request Fullfilled,66
1786,Airport,27,Trip Completed,12-07-2016 09:03,12-07-2016 09:58,Morning,Tue,Request Fullfilled,55
1968,City,27,Trip Completed,12-07-2016 12:10,12-07-2016 12:49,Afternoon,Tue,Request Fullfilled,39
2088,Airport,27,Trip Completed,12-07-2016 15:51,12-07-2016 17:02,Afternoon,Tue,Request Fullfilled,71
2473,Airport,27,Trip Completed,12-07-2016 20:43,12-07-2016 21:20,Evening,Tue,Request Fullfilled,37
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016 06:27,Early Morning,Wed,Request Fullfilled,37
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016 20:48,Evening,Wed,Request Fullfilled,23.7
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016 09:00,Morning,Thu,Request Fullfilled,34.1
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016 21:52,Night,Thu,Request Fullfilled,42.8
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016 19:35,Evening,Fri,Request Fullfilled,36.2
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016 23:13,Night,Fri,Request Fullfilled,74.1
84,City,28,Trip Completed,11-07-2016 04:50,11-07-2016 05:26,Early Morning,Mon,Request Fullfilled,36
1199,City,28,Trip Completed,11-07-2016 21:17,11-07-2016 21:53,Night,Mon,Request Fullfilled,36
1676,Airport,28,Trip Completed,12-07-2016 07:44,12-07-2016 08:40,Morning,Tue,Request Fullfilled,56
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016 05:13,Early Morning,Wed,Request Fullfilled,40.3
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016 10:24,Morning,Wed,Request Fullfilled,33
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47,Evening,Wed,Request Fullfilled,51
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016 18:58,Evening,Thu,Request Fullfilled,56.4
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016 21:53,Evening,Fri,Request Fullfilled,59.5
6710,City,28,Trip Completed,15-07-2016 23:02,16-07-2016 00:12,Night,Fri,Request Fullfilled,69.6
1584,Airport,29,Trip Completed,12-07-2016 06:26,12-07-2016 07:18,Morning,Tue,Request Fullfilled,52
1966,Airport,29,Trip Completed,12-07-2016 12:05,12-07-2016 13:12,Afternoon,Tue,Request Fullfilled,67
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016 06:18,Early Morning,Wed,Request Fullfilled,59.8
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016 07:28,Morning,Wed,Request Fullfilled,53.9
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016 14:51,Afternoon,Wed,Request Fullfilled,64.6
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016 19:12,Evening,Wed,Request Fullfilled,64.7
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42,Evening,Wed,Request Fullfilled,72.4
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016 10:49,Morning,Thu,Request Fullfilled,61.4
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016 19:42,Evening,Fri,Request Fullfilled,72.4
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016 20:26,Evening,Fri,Request Fullfilled,32.7
517,Airport,30,Trip Completed,11-07-2016 09:45,11-07-2016 10:24,Morning,Mon,Request Fullfilled,39
1406,Airport,30,Trip Completed,12-07-2016 03:02,12-07-2016 03:55,Early Morning,Tue,Request Fullfilled,53
1643,Airport,30,Trip Completed,12-07-2016 07:18,12-07-2016 08:10,Morning,Tue,Request Fullfilled,52
2108,Airport,30,Trip Completed,12-07-2016 16:14,12-07-2016 16:48,Afternoon,Tue,Request Fullfilled,34
2647,City,30,Trip Completed,12-07-2016 22:46,12-07-2016 23:18,Night,Tue,Request Fullfilled,32
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016 09:41,Morning,Wed,Request Fullfilled,59.9
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016 20:55,Evening,Wed,Request Fullfilled,39.1
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016 09:13,Morning,Thu,Request Fullfilled,59.9
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016 17:56,Afternoon,Thu,Request Fullfilled,72.2
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016 05:34,Early Morning,Fri,Request Fullfilled,34.2
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016 21:01,Evening,Fri,Request Fullfilled,41.6
6731,Airport,30,Trip Completed,15-07-2016 23:23,16-07-2016 00:11,Night,Fri,Request Fullfilled,48
629,Airport,31,Trip Completed,11-07-2016 12:14,11-07-2016 13:00,Afternoon,Mon,Request Fullfilled,46
745,Airport,31,Trip Completed,11-07-2016 15:48,11-07-2016 16:45,Afternoon,Mon,Request Fullfilled,57
1064,City,31,Trip Completed,11-07-2016 19:53,11-07-2016 20:31,Evening,Mon,Request Fullfilled,38
1886,Airport,31,Trip Completed,12-07-2016 10:10,12-07-2016 10:35,Morning,Tue,Request Fullfilled,25
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016 07:07,Morning,Fri,Request Fullfilled,49
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016 10:08,Morning,Fri,Request Fullfilled,30.7
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016 15:41,Afternoon,Fri,Request Fullfilled,56.7
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016 23:07,Night,Fri,Request Fullfilled,52.1
2162,Airport,32,Trip Completed,12-07-2016 17:34,12-07-2016 18:33,Evening,Tue,Request Fullfilled,59
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016 12:14,Morning,Wed,Request Fullfilled,50.5
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016 20:34,Evening,Wed,Request Fullfilled,61.1
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016 17:15,Afternoon,Thu,Request Fullfilled,33.2
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016 10:32,Morning,Fri,Request Fullfilled,45.5
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016 17:55,Evening,Fri,Request Fullfilled,44.3
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016 22:17,Night,Fri,Request Fullfilled,74.3
145,City,33,Trip Completed,11-07-2016 05:32,11-07-2016 06:37,Early Morning,Mon,Request Fullfilled,65
735,City,33,Trip Completed,11-07-2016 15:27,11-07-2016 16:32,Afternoon,Mon,Request Fullfilled,65
918,Airport,33,Trip Completed,11-07-2016 18:22,11-07-2016 19:04,Evening,Mon,Request Fullfilled,42
1478,City,33,Trip Completed,12-07-2016 05:16,12-07-2016 06:13,Early Morning,Tue,Request Fullfilled,57
1957,City,33,Trip Completed,12-07-2016 11:45,12-07-2016 12:55,Morning,Tue,Request Fullfilled,70
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016 09:12,Morning,Wed,Request Fullfilled,57.4
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38,Night,Wed,Request Fullfilled,24.7
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016 06:15,Early Morning,Thu,Request Fullfilled,64.1
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016 18:49,Evening,Fri,Request Fullfilled,58.9
738,City,34,Trip Completed,11-07-2016 15:30,11-07-2016 16:44,Afternoon,Mon,Request Fullfilled,74
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016 03:16,Late Night,Wed,Request Fullfilled,38.1
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016 06:22,Early Morning,Wed,Request Fullfilled,36
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016 18:17,Evening,Wed,Request Fullfilled,26.4
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016 12:55,Morning,Thu,Request Fullfilled,56.6
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016 20:05,Evening,Thu,Request Fullfilled,43.9
360,Airport,35,Trip Completed,11-07-2016 08:02,11-07-2016 09:05,Morning,Mon,Request Fullfilled,63
771,Airport,35,Trip Completed,11-07-2016 16:19,11-07-2016 17:34,Afternoon,Mon,Request Fullfilled,75
1274,City,35,Trip Completed,11-07-2016 22:01,11-07-2016 23:21,Night,Mon,Request Fullfilled,80
1501,City,35,Trip Completed,12-07-2016 05:41,12-07-2016 06:47,Early Morning,Tue,Request Fullfilled,66
1972,City,35,Trip Completed,12-07-2016 12:22,12-07-2016 12:43,Afternoon,Tue,Request Fullfilled,21
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,Early Morning,Wed,Request Fullfilled,67
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016 15:33,Afternoon,Wed,Request Fullfilled,40.2
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016 19:31,Evening,Wed,Request Fullfilled,65.6
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26,Early Morning,Thu,Request Fullfilled,58.2
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016 15:37,Afternoon,Thu,Request Fullfilled,44.7
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016 21:38,Night,Fri,Request Fullfilled,28.2
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016 23:22,Night,Fri,Request Fullfilled,52.9
1104,Airport,36,Trip Completed,11-07-2016 20:17,11-07-2016 21:20,Evening,Mon,Request Fullfilled,63
1596,Airport,36,Trip Completed,12-07-2016 06:39,12-07-2016 07:30,Morning,Tue,Request Fullfilled,51
1835,Airport,36,Trip Completed,12-07-2016 09:35,12-07-2016 10:30,Morning,Tue,Request Fullfilled,55
2110,Airport,36,Trip Completed,12-07-2016 16:19,12-07-2016 17:12,Afternoon,Tue,Request Fullfilled,53
2759,Airport,36,Trip Completed,13-07-2016 03:50,13-07-2016 04:33,Early Morning,Wed,Request Fullfilled,43.2
3010,Airport,36,Trip Completed,13-07-2016 07:26,13-07-2016 08:40,Morning,Wed,Request Fullfilled,74.8
3403,City,36,Trip Completed,13-07-2016 15:16,13-07-2016 15:45,Afternoon,Wed,Request Fullfilled,29
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016 22:26,Night,Wed,Request Fullfilled,52
4472,City,36,Trip Completed,14-07-2016 08:39,14-07-2016 09:55,Morning,Thu,Request Fullfilled,75.9
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016 21:57,Evening,Thu,Request Fullfilled,66.8
5612,City,36,Trip Completed,15-07-2016 06:15,15-07-2016 07:17,Morning,Fri,Request Fullfilled,61.9
6614,Airport,36,Trip Completed,15-07-2016 21:40,15-07-2016 22:56,Night,Fri,Request Fullfilled,75.5
191,Airport,37,Trip Completed,11-07-2016 05:55,11-07-2016 06:45,Early Morning,Mon,Request Fullfilled,50
333,City,37,Trip Completed,11-07-2016 07:43,11-07-2016 08:53,Morning,Mon,Request Fullfilled,70
488,Airport,37,Trip Completed,11-07-2016 09:35,11-07-2016 10:20,Morning,Mon,Request Fullfilled,45
1780,City,37,Trip Completed,12-07-2016 08:58,12-07-2016 09:45,Morning,Tue,Request Fullfilled,47
2235,Airport,37,Trip Completed,12-07-2016 18:12,12-07-2016 19:14,Evening,Tue,Request Fullfilled,62
2516,City,37,Trip Completed,12-07-2016 21:05,12-07-2016 22:18,Night,Tue,Request Fullfilled,73
4209,City,37,Trip Completed,14-07-2016 05:37,14-07-2016 06:42,Early Morning,Thu,Request Fullfilled,65.2
4726,City,37,Trip Completed,14-07-2016 13:52,14-07-2016 15:04,Afternoon,Thu,Request Fullfilled,72
5088,Airport,37,Trip Completed,14-07-2016 19:52,14-07-2016 21:06,Evening,Thu,Request Fullfilled,73.7
5352,Airport,37,Trip Completed,14-07-2016 23:01,14-07-2016 23:45,Night,Thu,Request Fullfilled,44.1
6024,Airport,37,Trip Completed,15-07-2016 12:43,15-07-2016 13:55,Afternoon,Fri,Request Fullfilled,72.3
6196,Airport,37,Trip Completed,15-07-2016 17:19,15-07-2016 18:03,Evening,Fri,Request Fullfilled,43.9
6297,City,37,Trip Completed,15-07-2016 18:21,15-07-2016 18:57,Evening,Fri,Request Fullfilled,36.2
125,City,38,Trip Completed,11-07-2016 05:12,11-07-2016 06:17,Early Morning,Mon,Request Fullfilled,65
1611,City,38,Trip Completed,12-07-2016 06:49,12-07-2016 07:44,Morning,Tue,Request Fullfilled,55
1814,City,38,Trip Completed,12-07-2016 09:19,12-07-2016 09:59,Morning,Tue,Request Fullfilled,40
3088,City,38,Trip Completed,13-07-2016 08:12,13-07-2016 09:01,Morning,Wed,Request Fullfilled,48.4
3384,Airport,38,Trip Completed,13-07-2016 14:40,13-07-2016 15:34,Afternoon,Wed,Request Fullfilled,53.5
4218,Airport,38,Trip Completed,14-07-2016 05:38,14-07-2016 06:24,Early Morning,Thu,Request Fullfilled,46.5
5757,City,38,Trip Completed,15-07-2016 08:12,15-07-2016 09:17,Morning,Fri,Request Fullfilled,65.6
5958,Airport,38,Trip Completed,15-07-2016 10:48,15-07-2016 11:49,Morning,Fri,Request Fullfilled,60.7
6314,City,38,Trip Completed,15-07-2016 18:31,15-07-2016 19:30,Evening,Fri,Request Fullfilled,59.4
249,City,39,Trip Completed,11-07-2016 06:31,11-07-2016 07:14,Morning,Mon,Request Fullfilled,43
728,City,39,Trip Completed,11-07-2016 15:05,11-07-2016 16:09,Afternoon,Mon,Request Fullfilled,64
3042,City,39,Trip Completed,13-07-2016 07:38,13-07-2016 08:32,Morning,Wed,Request Fullfilled,53.9
3620,City,39,Trip Completed,13-07-2016 18:54,13-07-2016 20:08,Evening,Wed,Request Fullfilled,73.8
4276,City,39,Trip Completed,14-07-2016 06:22,14-07-2016 07:23,Morning,Thu,Request Fullfilled,61
4735,City,39,Trip Completed,14-07-2016 14:43,14-07-2016 15:51,Afternoon,Thu,Request Fullfilled,68.4
1353,Airport,40,Trip Completed,11-07-2016 23:51,12-07-2016 00:34,Night,Mon,Request Fullfilled,43
1568,City,40,Trip Completed,12-07-2016 06:18,12-07-2016 06:52,Morning,Tue,Request Fullfilled,34
2465,City,40,Trip Completed,12-07-2016 20:38,12-07-2016 21:37,Evening,Tue,Request Fullfilled,59
3688,City,40,Trip Completed,13-07-2016 19:39,13-07-2016 20:40,Evening,Wed,Request Fullfilled,61
4727,City,40,Trip Completed,14-07-2016 14:06,14-07-2016 15:02,Afternoon,Thu,Request Fullfilled,56.6
5348,City,40,Trip Completed,14-07-2016 22:50,14-07-2016 23:45,Night,Thu,Request Fullfilled,54.4
6537,Airport,40,Trip Completed,15-07-2016 20:52,15-07-2016 22:03,Evening,Fri,Request Fullfilled,70.8
1941,Airport,41,Trip Completed,12-07-2016 11:29,12-07-2016 12:09,Morning,Tue,Request Fullfilled,40
3766,Airport,41,Trip Completed,13-07-2016 20:33,13-07-2016 21:24,Evening,Wed,Request Fullfilled,51.4
4243,Airport,41,Trip Completed,14-07-2016 06:02,14-07-2016 06:37,Morning,Thu,Request Fullfilled,35.2
4717,Airport,41,Trip Completed,14-07-2016 13:42,14-07-2016 14:36,Afternoon,Thu,Request Fullfilled,54.2
5682,City,41,Trip Completed,15-07-2016 07:16,15-07-2016 08:24,Morning,Fri,Request Fullfilled,68.6
6343,City,41,Trip Completed,15-07-2016 18:44,15-07-2016 19:21,Evening,Fri,Request Fullfilled,37.9
6726,Airport,41,Trip Completed,15-07-2016 23:22,16-07-2016 00:12,Night,Fri,Request Fullfilled,49.6
238,City,42,Trip Completed,11-07-2016 06:27,11-07-2016 07:15,Morning,Mon,Request Fullfilled,48
2624,City,42,Trip Completed,12-07-2016 22:16,12-07-2016 23:17,Night,Tue,Request Fullfilled,61
2787,City,42,Trip Completed,13-07-2016 04:54,13-07-2016 05:29,Early Morning,Wed,Request Fullfilled,34.4
3992,City,42,Trip Completed,13-07-2016 23:24,14-07-2016 00:04,Night,Wed,Request Fullfilled,39.8
4974,City,42,Trip Completed,14-07-2016 18:44,14-07-2016 19:16,Evening,Thu,Request Fullfilled,31.3
5478,Airport,42,Trip Completed,15-07-2016 04:43,15-07-2016 05:44,Early Morning,Fri,Request Fullfilled,61.1
5641,City,42,Trip Completed,15-07-2016 06:46,15-07-2016 07:16,Morning,Fri,Request Fullfilled,29.9
128,City,43,Trip Completed,11-07-2016 05:12,11-07-2016 05:48,Early Morning,Mon,Request Fullfilled,36
627,City,43,Trip Completed,11-07-2016 12:12,11-07-2016 13:10,Afternoon,Mon,Request Fullfilled,58
1766,Airport,43,Trip Completed,12-07-2016 08:45,12-07-2016 09:52,Morning,Tue,Request Fullfilled,67
2089,City,43,Trip Completed,12-07-2016 15:49,12-07-2016 16:32,Afternoon,Tue,Request Fullfilled,43
3565,City,43,Trip Completed,13-07-2016 18:13,13-07-2016 18:50,Evening,Wed,Request Fullfilled,37.3
3954,Airport,43,Trip Completed,13-07-2016 22:43,14-07-2016 00:03,Night,Wed,Request Fullfilled,79.8
4204,City,43,Trip Completed,14-07-2016 05:36,14-07-2016 06:23,Early Morning,Thu,Request Fullfilled,47.1
4651,City,43,Trip Completed,14-07-2016 11:54,14-07-2016 12:47,Morning,Thu,Request Fullfilled,52.9
5814,City,43,Trip Completed,15-07-2016 08:43,15-07-2016 09:55,Morning,Fri,Request Fullfilled,71.4
6062,City,43,Trip Completed,15-07-2016 13:48,15-07-2016 14:51,Afternoon,Fri,Request Fullfilled,62.9
118,Airport,44,Trip Completed,11-07-2016 05:11,11-07-2016 05:52,Early Morning,Mon,Request Fullfilled,41
339,Airport,44,Trip Completed,11-07-2016 07:49,11-07-2016 08:45,Morning,Mon,Request Fullfilled,56
766,City,44,Trip Completed,11-07-2016 16:23,11-07-2016 17:27,Afternoon,Mon,Request Fullfilled,64
1133,Airport,44,Trip Completed,11-07-2016 20:27,11-07-2016 21:31,Evening,Mon,Request Fullfilled,64
2458,City,44,Trip Completed,12-07-2016 20:33,12-07-2016 21:33,Evening,Tue,Request Fullfilled,60
3060,Airport,44,Trip Completed,13-07-2016 07:56,13-07-2016 09:12,Morning,Wed,Request Fullfilled,75.3
3653,City,44,Trip Completed,13-07-2016 19:18,13-07-2016 19:51,Evening,Wed,Request Fullfilled,32.5
4321,City,44,Trip Completed,14-07-2016 06:56,14-07-2016 07:47,Morning,Thu,Request Fullfilled,51.7
5672,Airport,44,Trip Completed,15-07-2016 07:07,15-07-2016 07:59,Morning,Fri,Request Fullfilled,52.2
1698,City,45,Trip Completed,12-07-2016 07:56,12-07-2016 08:56,Morning,Tue,Request Fullfilled,60
2098,City,45,Trip Completed,12-07-2016 16:12,12-07-2016 16:42,Afternoon,Tue,Request Fullfilled,30
2733,City,45,Trip Completed,13-07-2016 02:37,13-07-2016 03:45,Late Night,Wed,Request Fullfilled,67.2
2917,Airport,45,Trip Completed,13-07-2016 06:21,13-07-2016 06:53,Morning,Wed,Request Fullfilled,31.9
3151,Airport,45,Trip Completed,13-07-2016 09:00,13-07-2016 09:38,Morning,Wed,Request Fullfilled,37.9
3358,City,45,Trip Completed,13-07-2016 13:30,13-07-2016 14:38,Afternoon,Wed,Request Fullfilled,68.2
5435,City,45,Trip Completed,15-07-2016 02:52,15-07-2016 03:43,Late Night,Fri,Request Fullfilled,51.6
5717,Airport,45,Trip Completed,15-07-2016 07:41,15-07-2016 08:24,Morning,Fri,Request Fullfilled,43
635,Airport,46,Trip Completed,11-07-2016 12:25,11-07-2016 13:29,Afternoon,Mon,Request Fullfilled,64
1275,Airport,46,Trip Completed,11-07-2016 22:05,11-07-2016 23:02,Night,Mon,Request Fullfilled,57
1562,Airport,46,Trip Completed,12-07-2016 06:16,12-07-2016 07:15,Morning,Tue,Request Fullfilled,59
2908,Airport,46,Trip Completed,13-07-2016 06:14,13-07-2016 07:17,Morning,Wed,Request Fullfilled,62.6
3414,City,46,Trip Completed,13-07-2016 15:28,13-07-2016 16:44,Afternoon,Wed,Request Fullfilled,76
3638,Airport,46,Trip Completed,13-07-2016 19:09,13-07-2016 19:58,Evening,Wed,Request Fullfilled,48.9
5132,Airport,46,Trip Completed,14-07-2016 20:11,14-07-2016 20:40,Evening,Thu,Request Fullfilled,29.1
5422,City,46,Trip Completed,15-07-2016 02:09,15-07-2016 03:09,Late Night,Fri,Request Fullfilled,60.3
5724,City,46,Trip Completed,15-07-2016 07:40,15-07-2016 08:48,Morning,Fri,Request Fullfilled,68.6
6026,Airport,46,Trip Completed,15-07-2016 12:50,15-07-2016 13:35,Afternoon,Fri,Request Fullfilled,44.4
6416,City,46,Trip Completed,15-07-2016 19:42,15-07-2016 20:27,Evening,Fri,Request Fullfilled,45.3
